customer_id,customer_name,phone_number,item_id,rating,vendor_id,vendor_location_number,vendor_name,vendor_scope,section,item_type,item,price,error,item_img_url
227,Lucas Adams,594-913-1688x002,314,0.17289661,24,1,Novella's Pizza,Food,212,Pizza,Pepperoni Pizza,12.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/36_Sausage_Peppers_Pizza.jpeg?raw=true
157,Shari Hill,443-355-2055x858,320,0.08838421,24,1,Novella's Pizza,Food,212,Water,Bottled Water,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true
452,Kevin Gonzales,001-708-703-6092x7824,326,0.13645019,25,1,Sonny's Hamburgers,Food,208,Alcohol,Domestic Beer,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true
259,Kim Miller,(999)922-2628x4787,327,0.1508519,25,1,Sonny's Hamburgers,Food,208,Non-Alcoholic,Bottomless Souvenir Soda,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true
552,Miss Rachel Reeves MD,001-398-313-2721,341,0.27484724,26,2,South East Pub,Bar,214,Alcohol,Premium Cocktail,15.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true
352,Jeremy James,225-616-3479x03039,346,0.12267121,26,2,South East Pub,Bar,214,Alcohol,Craft Beer,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/26_cluft_beer.jpg?raw=true
301,Anna Gill,+1-382-736-7081x263,19,0.17150964,2,2,Big Boy,Food,127,Non-Alcoholic,Regular or Large Soda,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/23_red_jouce.jpg?raw=true
471,Michael Rose,+1-947-262-3251,31,0.16971879,3,2,Coppercraft Distillery,Bar,121,Alcohol,Cocktails and Domestic Beer,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/26_cluft_beer.jpg?raw=true
323,Aaron Wong,001-312-897-6186x2613,41,0.13132831,5,1,Downtown Counter,Food,139,Snack,Bottomless Souvenir Popcorn,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true
283,Stephen Cabrera,498-828-9190x37331,70,0.067176245,9,2,Hungry Howie's,Food,123,Water,Bottled Water,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true
456,Sean Martinez,(280)519-8952x593,78,0.14863072,9,4,Hungry Howie's,Food,226,Pizza,Pepperoni Pizza,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/36_Sausage_Peppers_Pizza.jpeg?raw=true
26,Chase Arellano,(395)395-9916,85,0.06851178,11,1,Lefty's Cheesesteaks,Food,103,Sandwich,Lefty's Cheesteak,16.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/15_sandwiches.jpg?raw=true
270,Michael Leblanc,001-529-582-9538x34105,88,0.09451575,11,1,Lefty's Cheesesteaks,Food,103,Sandwich,Chicken Hoagie,15.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/40_Chicken_Hoagie.png?raw=true
501,Chad Nelson,385.563.1292,112,0.06791732,17,1,Streats of Detroit,Food,109,Snack,Popcorn,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true
239,Allison Shepard,9156487872,113,0.07226182,17,1,Streats of Detroit,Food,109,Pretzels,Pretzel,7.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
482,Veronica Flores,(681)409-2288,124,0.120757185,17,2,Streats of Detroit,Food,120,Pretzels,Pretzel,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
338,Angela Baxter,+1-683-953-1004,131,0.09498857,17,3,Streats of Detroit,Food,124,Hot Dog,Value Meal,13.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true
282,Nichole Shaw,(560)505-2277x84310,134,0.15704405,17,3,Streats of Detroit,Food,124,Snack,Popcorn,7.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true
494,Renee Pierce,757.254.5407x232,140,0.133985,17,3,Streats of Detroit,Food,124,Water,Bottled Water,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true
254,Luis Nelson,750.709.6803x73462,141,0.17264615,17,3,Streats of Detroit,Food,124,Non-Alcoholic,Gatorade,9.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/23_red_jouce.jpg?raw=true
423,Amanda Huang,343-551-6397x337,143,0.07711887,17,4,Streats of Detroit,Food,126,Nachos,Nacho Grande,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true
249,John Day,993-506-6956,148,0.100875966,17,4,Streats of Detroit,Food,126,Snack,Cheese Cups,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true
221,George Hernandez,(962)510-7099x0985,167,0.14541163,17,6,Streats of Detroit,Food,137,Snack,Popcorn,7.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true
210,Michael Bryant,001-989-408-1571x194,168,0.105344556,17,6,Streats of Detroit,Food,137,Pretzels,Pretzel,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
642,Wendy Taylor,(271)475-4371,170,0.29300573,17,6,Streats of Detroit,Food,137,Snack,Cheese Cups,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true
469,Nathaniel Smith,+1-829-890-8411x1155,179,0.12391883,17,7,Streats of Detroit,Food,217,Pretzels,Pretzel,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
265,Joshua Lucas,001-803-297-4506x388,188,0.14186224,17,8,Streats of Detroit,Food,223,Hot Dog,Hot Dog,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true
518,Deborah Munoz,980-373-5266,190,0.11373529,17,8,Streats of Detroit,Food,223,Pretzels,Pretzel,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
457,Stacy Moore,294-641-1532x861,192,0.07662448,17,8,Streats of Detroit,Food,223,Snack,Cheese Cups,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true
359,Benjamin Greene,(590)880-9826,198,0.07149995,17,9,Streats of Detroit,Food,227,Nachos,Nacho Grande,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true
649,Timothy Martin,001-652-394-7495x809,231,0.087182775,17,12,Streats of Detroit,Food,244,Nachos,Nacho Grande,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true
305,Crystal Juarez,+1-627-398-2488,286,0.07382836,20,3,Turf Tavern,Bar,132,Water,Bottled Water,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true
291,Michael Keller,(483)971-3230,288,0.13582818,20,3,Turf Tavern,Bar,236,Alcohol,Domestic Beer,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true
277,Michael Mcintosh,366-968-4504x4514,303,0.18202922,23,1,Kickoff Classics,Food,208,Nachos,Nacho Grande,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true
222,Nathan Martin,001-888-238-3313x2011,314,0.1707389,24,1,Novella's Pizza,Food,212,Pizza,Pepperoni Pizza,12.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/36_Sausage_Peppers_Pizza.jpeg?raw=true
156,Christine King,677-372-2880x937,320,0.09785912,24,1,Novella's Pizza,Food,212,Water,Bottled Water,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true
448,Laura Gray,+1-227-817-3458,326,0.14610678,25,1,Sonny's Hamburgers,Food,208,Alcohol,Domestic Beer,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true
258,Brett King,2928212396,327,0.1087528,25,1,Sonny's Hamburgers,Food,208,Non-Alcoholic,Bottomless Souvenir Soda,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true
551,Mary Houston,833-299-9300x767,341,0.20176858,26,2,South East Pub,Bar,214,Alcohol,Premium Cocktail,15.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true
351,Jasmine Mclean,306.993.9913,346,0.17773685,26,2,South East Pub,Bar,214,Alcohol,Craft Beer,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/26_cluft_beer.jpg?raw=true
296,Leslie Proctor,4608689979,19,0.16565704,2,2,Big Boy,Food,127,Non-Alcoholic,Regular or Large Soda,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/23_red_jouce.jpg?raw=true
467,Robert Henry,207.628.1843x912,31,0.25042564,3,2,Coppercraft Distillery,Bar,121,Alcohol,Cocktails and Domestic Beer,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/26_cluft_beer.jpg?raw=true
312,Kyle Levine,001-898-667-7019x184,41,0.08867661,5,1,Downtown Counter,Food,139,Snack,Bottomless Souvenir Popcorn,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true
278,Bryan Jacobson,456.635.8282x2217,70,0.08049353,9,2,Hungry Howie's,Food,123,Water,Bottled Water,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true
455,Ashley Torres,+1-513-910-6572x91824,78,0.1577315,9,4,Hungry Howie's,Food,226,Pizza,Pepperoni Pizza,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/36_Sausage_Peppers_Pizza.jpeg?raw=true
23,Shane Greene,603.315.7009x31909,85,0.07970708,11,1,Lefty's Cheesesteaks,Food,103,Sandwich,Lefty's Cheesteak,16.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/15_sandwiches.jpg?raw=true
269,Louis Hamilton,+1-652-532-4145x6199,88,0.085608445,11,1,Lefty's Cheesesteaks,Food,103,Sandwich,Chicken Hoagie,15.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/40_Chicken_Hoagie.png?raw=true
500,Hector Anderson,843-297-3312,112,0.14635108,17,1,Streats of Detroit,Food,109,Snack,Popcorn,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true
234,Benjamin Hicks,001-684-806-0296,113,0.058838915,17,1,Streats of Detroit,Food,109,Pretzels,Pretzel,7.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
475,Catherine Brown,678.544.4752x17104,124,0.10104892,17,2,Streats of Detroit,Food,120,Pretzels,Pretzel,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
334,Shannon Sims,001-727-305-3373x01561,131,0.09478595,17,3,Streats of Detroit,Food,124,Hot Dog,Value Meal,13.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true
281,Robert Gomez,(652)725-5514x158,134,0.063832864,17,3,Streats of Detroit,Food,124,Snack,Popcorn,7.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true
485,John Smith,815-775-6564x87825,140,0.09296848,17,3,Streats of Detroit,Food,124,Water,Bottled Water,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true
250,Michelle Cabrera,236.286.7238,141,0.1274567,17,3,Streats of Detroit,Food,124,Non-Alcoholic,Gatorade,9.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/23_red_jouce.jpg?raw=true
419,Scott Martinez,(618)267-7671x692,143,0.15961197,17,4,Streats of Detroit,Food,126,Nachos,Nacho Grande,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true
247,Rhonda Taylor MD,431-795-5429,148,0.15142111,17,4,Streats of Detroit,Food,126,Snack,Cheese Cups,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true
219,Edward York,221-656-5026x3740,167,0.14183898,17,6,Streats of Detroit,Food,137,Snack,Popcorn,7.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true
207,Christopher Hart,712-995-8504,168,0.10572902,17,6,Streats of Detroit,Food,137,Pretzels,Pretzel,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
635,Paul Morgan,001-313-387-5445x00813,170,0.25003564,17,6,Streats of Detroit,Food,137,Snack,Cheese Cups,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true
467,Robert Henry,207.628.1843x912,179,0.2490372,17,7,Streats of Detroit,Food,217,Pretzels,Pretzel,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
257,Melissa Evans,308.782.5763,188,0.11042096,17,8,Streats of Detroit,Food,223,Hot Dog,Hot Dog,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true
513,Sarah Vasquez,+1-543-772-4139x922,190,0.11470998,17,8,Streats of Detroit,Food,223,Pretzels,Pretzel,8.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true
453,Chelsey Maldonado,(302)288-9062x790,192,0.17378719,17,8,Streats of Detroit,Food,223,Snack,Cheese Cups,,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true
356,Heather Lopez,001-926-564-4321x471,198,0.1182464,17,9,Streats of Detroit,Food,227,Nachos,Nacho Grande,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true
648,Cynthia Young,402.346.5458x7890,231,0.08016437,17,12,Streats of Detroit,Food,244,Nachos,Nacho Grande,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true
299,Curtis Booth,(901)725-0004x57307,286,0.14421886,20,3,Turf Tavern,Bar,132,Water,Bottled Water,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true
290,Jeffrey Sanchez,001-859-807-4476x5534,288,0.1074886,20,3,Turf Tavern,Bar,236,Alcohol,Domestic Beer,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true
270,Michael Leblanc,001-529-582-9538x34105,303,0.091753796,23,1,Kickoff Classics,Food,208,Nachos,Nacho Grande,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true
220,Timothy Sparks,(727)699-4208,314,0.0980215,24,1,Novella's Pizza,Food,212,Pizza,Pepperoni Pizza,12.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/36_Sausage_Peppers_Pizza.jpeg?raw=true
140,Christopher Lopez,(272)644-5477x68052,320,0.07668257,24,1,Novella's Pizza,Food,212,Water,Bottled Water,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true
447,Christine Chavez,743-491-8977x238,326,0.111178555,25,1,Sonny's Hamburgers,Food,208,Alcohol,Domestic Beer,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true
254,Luis Nelson,750.709.6803x73462,327,0.15676843,25,1,Sonny's Hamburgers,Food,208,Non-Alcoholic,Bottomless Souvenir Soda,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true
549,William Hardy,(908)941-3508x185,341,0.24666554,26,2,South East Pub,Bar,214,Alcohol,Premium Cocktail,15.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true
342,Eric Conner,789.586.7710,346,0.10715415,26,2,South East Pub,Bar,214,Alcohol,Craft Beer,14.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/26_cluft_beer.jpg?raw=true
291,Michael Keller,(483)971-3230,19,0.15005173,2,2,Big Boy,Food,127,Non-Alcoholic,Regular or Large Soda,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/23_red_jouce.jpg?raw=true
465,Marvin Haas,001-225-647-8143,31,0.10923159,3,2,Coppercraft Distillery,Bar,121,Alcohol,Cocktails and Domestic Beer,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/26_cluft_beer.jpg?raw=true
310,Hayden Woods,(384)471-4306x83881,41,0.093488604,5,1,Downtown Counter,Food,139,Snack,Bottomless Souvenir Popcorn,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true
263,Melanie Owens,323-442-9056,70,0.14818577,9,2,Hungry Howie's,Food,123,Water,Bottled Water,10.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true
454,Megan Mccall,978-515-6919x108,78,0.0911994,9,4,Hungry Howie's,Food,226,Pizza,Pepperoni Pizza,11.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/36_Sausage_Peppers_Pizza.jpeg?raw=true
16,Joan Payne,+1-970-445-9235x753,85,0.084787965,11,1,Lefty's Cheesesteaks,Food,103,Sandwich,Lefty's Cheesteak,16.0,null,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/15_sandwiches.jpg?raw=true
